,station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,date,hour
3502,BDL,2019-01-12 13:30:00,-72.6825,41.9381,17.166666666666668,7.641666666666667,65.66833333333334,280.0,8.0,0.0,30.5,1033.1916666666668,10.0,18.609756097560975,BKN,OVC,,,9000,12000,,,,,,,,,,,KBDL 121330Z AUTO 28008KT 10SM BKN090 OVC120 M08/M13 A3050 RMK T10801130 MADISHF,2019-01-12,13
3503,BDL,2019-01-12 13:35:00,-72.6825,41.9381,17.333333333333332,7.733333333333333,65.46666666666667,280.0,7.0,0.0,30.51,1033.2333333333333,10.0,18.585365853658537,BKN,OVC,,,9000,12000,,,,,,,,,,,KBDL 121335Z AUTO 28007KT 10SM BKN090 OVC120 M08/M13 A3051 RMK T10801130 MADISHF,2019-01-12,13
3504,BDL,2019-01-12 13:40:00,-72.6825,41.9381,17.5,7.824999999999999,65.265,290.0,8.0,0.0,30.51,1033.275,10.0,18.5609756097561,SCT,OVC,,,8500,11000,,,,,,,,,,,KBDL 121340Z AUTO 29008KT 10SM SCT085 OVC110 M08/M13 A3051 RMK T10801130 MADISHF,2019-01-12,13
3505,BDL,2019-01-12 13:45:00,-72.6825,41.9381,17.666666666666668,7.916666666666666,65.06333333333333,290.0,7.0,0.0,30.51,1033.3166666666668,10.0,18.536585365853657,BKN,BKN,,,9000,12000,,,,,,,,,,,KBDL 121345Z AUTO 29007KT 10SM BKN090 BKN120 M08/M13 A3051 RMK T10801130 MADISHF,2019-01-12,13
3506,BDL,2019-01-12 13:50:00,-72.6825,41.9381,17.833333333333332,8.008333333333333,64.86166666666666,290.0,6.0,0.0,30.51,1033.3583333333333,10.0,18.51219512195122,BKN,BKN,,,9000,12000,,,,,,,,,,,KBDL 121350Z AUTO 29006KT 10SM BKN090 BKN120 M08/M13 A3051 RMK T10801130 MADISHF,2019-01-12,13
3507,BDL,2019-01-12 13:51:00,-72.6825,41.9381,18.0,8.1,64.66,290.0,6.0,0.0,30.51,1033.4,10.0,18.48780487804878,BKN,BKN,,,9000,12000,,,,,,,,,,8.67,KBDL 121351Z 29006KT 10SM BKN090 BKN120 M08/M13 A3051 RMK AO2 SLP334 T10781133,2019-01-12,13
3508,BDL,2019-01-12 13:55:00,-72.6825,41.9381,18.083333333333332,7.933333333333333,63.98583333333333,300.0,7.0,0.0,30.51,1033.4333333333334,10.0,18.463414634146343,FEW,OVC,,,9000,11000,,,,,,,,,,,KBDL 121355Z AUTO 30007KT 10SM FEW090 OVC110 M08/M13 A3051 RMK T10801130 MADISHF,2019-01-12,13
3509,BDL,2019-01-12 14:00:00,-72.6825,41.9381,18.166666666666668,7.766666666666667,63.31166666666667,330.0,7.0,0.0,30.51,1033.4666666666667,10.0,18.4390243902439,FEW,OVC,,,8500,11000,,,,,,,,,,,KBDL 121400Z AUTO 33007KT 10SM FEW085 OVC110 M08/M13 A3051 RMK T10801130 MADISHF,2019-01-12,14
3510,BDL,2019-01-12 14:10:00,-72.6825,41.9381,18.25,7.6,62.637499999999996,330.0,6.0,0.0,30.52,1033.5,10.0,18.414634146341463,OVC,,,,11000,,,,,,,,,,,,KBDL 121410Z AUTO 33006KT 10SM OVC110 M07/M13 A3052 RMK T10701130 MADISHF,2019-01-12,14
3511,BDL,2019-01-12 14:15:00,-72.6825,41.9381,18.333333333333332,7.433333333333333,61.96333333333333,330.0,7.0,0.0,30.52,1033.5333333333333,10.0,18.390243902439025,OVC,,,,11000,,,,,,,,,,,,KBDL 121415Z AUTO 33007KT 10SM OVC110 M07/M14 A3052 RMK T10701140 MADISHF,2019-01-12,14
3512,BDL,2019-01-12 14:20:00,-72.6825,41.9381,18.416666666666668,7.266666666666667,61.28916666666667,320.0,10.0,0.0,30.52,1033.5666666666666,10.0,18.365853658536587,OVC,,,,11000,,,,,,,,,,,,KBDL 121420Z AUTO 32010KT 10SM OVC110 M07/M14 A3052 RMK T10701140 MADISHF,2019-01-12,14
3513,BDL,2019-01-12 14:25:00,-72.6825,41.9381,18.5,7.1,60.614999999999995,310.0,10.0,0.0,30.53,1033.6,10.0,18.341463414634145,OVC,,,,11000,,,,,,,,,,,,KBDL 121425Z AUTO 31010KT 10SM OVC110 M07/M14 A3053 RMK T10701140 MADISHF,2019-01-12,14
3514,BDL,2019-01-12 14:30:00,-72.6825,41.9381,18.583333333333332,6.933333333333334,59.94083333333333,320.0,6.0,0.0,30.52,1033.6333333333334,10.0,18.317073170731707,OVC,,,,11000,,,,,,,,,,,,KBDL 121430Z AUTO 32006KT 10SM OVC110 M07/M14 A3052 RMK T10701140 MADISHF,2019-01-12,14
3515,BDL,2019-01-12 14:35:00,-72.6825,41.9381,18.666666666666668,6.766666666666667,59.266666666666666,320.0,8.0,0.0,30.52,1033.6666666666667,10.0,18.29268292682927,OVC,,,,11000,,,,,,,,,,,,KBDL 121435Z AUTO 32008KT 10SM OVC110 M07/M14 A3052 RMK T10701140 MADISHF,2019-01-12,14
3516,BDL,2019-01-12 14:40:00,-72.6825,41.9381,18.75,6.6,58.5925,320.0,9.0,0.0,30.52,1033.7,10.0,18.26829268292683,OVC,,,,11000,,,,,,,,,,,,KBDL 121440Z AUTO 32009KT 10SM OVC110 M07/M14 A3052 RMK T10701140 MADISHF,2019-01-12,14
3517,BDL,2019-01-12 14:45:00,-72.6825,41.9381,18.833333333333332,6.433333333333334,57.91833333333334,320.0,8.0,0.0,30.52,1033.7333333333333,10.0,18.24390243902439,SCT,BKN,,,9000,11000,,,,,,,,,,,KBDL 121445Z AUTO 32008KT 10SM SCT090 BKN110 M07/M14 A3052 RMK T10701140 MADISHF,2019-01-12,14
3518,BDL,2019-01-12 14:50:00,-72.6825,41.9381,18.916666666666668,6.266666666666667,57.244166666666665,300.0,6.0,0.0,30.52,1033.7666666666667,10.0,18.21951219512195,SCT,BKN,,,9000,11000,,,,,,,,,,,KBDL 121450Z AUTO 30006KT 10SM SCT090 BKN110 M07/M14 A3052 RMK T10701140 MADISHF,2019-01-12,14
3519,BDL,2019-01-12 14:51:00,-72.6825,41.9381,19.0,6.1,56.57,310.0,7.0,0.0,30.52,1033.8,10.0,18.195121951219512,SCT,BKN,,,9000,11000,,,,,,,,,,8.93,KBDL 121451Z 31007KT 10SM SCT090 BKN110 M07/M14 A3052 RMK AO2 SLP338 T10721144 51013,2019-01-12,14
3520,BDL,2019-01-12 14:55:00,-72.6825,41.9381,19.223076923076924,6.1,56.065384615384616,310.0,7.0,0.0,30.52,1033.7769230769231,10.0,18.170731707317074,OVC,,,,11000,,,,,,,,,,,,KBDL 121455Z AUTO 31007KT 10SM OVC110 M07/M14 A3052 RMK T10701140 MADISHF,2019-01-12,14
3521,BDL,2019-01-12 15:00:00,-72.6825,41.9381,19.446153846153845,6.1,55.56076923076923,310.0,6.0,0.0,30.52,1033.753846153846,10.0,18.146341463414632,OVC,,,,11000,,,,,,,,,,,,KBDL 121500Z AUTO 31006KT 10SM OVC110 M07/M14 A3052 RMK T10701140 MADISHF,2019-01-12,15
3522,BDL,2019-01-12 15:05:00,-72.6825,41.9381,19.66923076923077,6.1,55.05615384615385,290.0,7.0,0.0,30.52,1033.7307692307693,10.0,18.121951219512194,OVC,,,,11000,,,,,,,,,,,,KBDL 121505Z AUTO 29007KT 10SM OVC110 M07/M14 A3052 RMK T10701140 MADISHF,2019-01-12,15
3523,BDL,2019-01-12 15:10:00,-72.6825,41.9381,19.892307692307693,6.1,54.55153846153846,300.0,8.0,0.0,30.52,1033.7076923076922,10.0,18.097560975609756,OVC,,,,11000,,,,,,,,,,,,KBDL 121510Z AUTO 30008KT 10SM OVC110 M07/M14 A3052 RMK T10701140 MADISHF,2019-01-12,15
3524,BDL,2019-01-12 15:15:00,-72.6825,41.9381,20.115384615384613,6.1,54.04692307692308,310.0,6.0,0.0,30.52,1033.6846153846154,10.0,18.073170731707318,OVC,,,,11000,,,,,,,,,,,,KBDL 121515Z AUTO 31006KT 10SM OVC110 M07/M14 A3052 RMK T10701140 MADISHF,2019-01-12,15
3525,BDL,2019-01-12 15:20:00,-72.6825,41.9381,20.338461538461537,6.1,53.54230769230769,290.0,8.0,0.0,30.52,1033.6615384615384,10.0,18.048780487804876,OVC,,,,11000,,,,,,,,,,,,KBDL 121520Z AUTO 29008KT 10SM OVC110 M06/M14 A3052 RMK T10601140 MADISHF,2019-01-12,15
3526,BDL,2019-01-12 15:25:00,-72.6825,41.9381,20.56153846153846,6.1,53.0376923076923,290.0,9.0,0.0,30.52,1033.6384615384616,10.0,18.024390243902438,OVC,,,,11000,,,,,,,,,,,,KBDL 121525Z AUTO 29009KT 10SM OVC110 M06/M14 A3052 RMK T10601140 MADISHF,2019-01-12,15
3527,BDL,2019-01-12 15:30:00,-72.6825,41.9381,20.784615384615385,6.1,52.53307692307692,280.0,9.0,0.0,30.52,1033.6153846153845,10.0,18.0,OVC,,,,11000,,,,,,,,,,,,KBDL 121530Z AUTO 28009KT 10SM OVC110 M06/M14 A3052 RMK T10601140 MADISHF,2019-01-12,15
3528,BDL,2019-01-12 15:35:00,-72.6825,41.9381,21.007692307692306,6.1,52.028461538461535,290.0,7.0,0.0,30.52,1033.5923076923077,10.0,17.975609756097562,OVC,,,,11000,,,,,,,,,,,,KBDL 121535Z AUTO 29007KT 10SM OVC110 M06/M14 A3052 RMK T10601140 MADISHF,2019-01-12,15
3529,BDL,2019-01-12 15:40:00,-72.6825,41.9381,21.23076923076923,6.1,51.52384615384615,300.0,6.0,0.0,30.52,1033.5692307692307,10.0,17.951219512195124,OVC,,,,11000,,,,,,,,,,,,KBDL 121540Z AUTO 30006KT 10SM OVC110 M06/M14 A3052 RMK T10601140 MADISHF,2019-01-12,15
3530,BDL,2019-01-12 15:45:00,-72.6825,41.9381,21.453846153846154,6.1,51.01923076923077,300.0,9.0,0.0,30.51,1033.5461538461539,10.0,17.926829268292682,FEW,BKN,,,9000,11000,,,,,,,,,,,KBDL 121545Z AUTO 30009KT 10SM FEW090 BKN110 M06/M14 A3051 RMK T10601140 MADISHF,2019-01-12,15
3531,BDL,2019-01-12 15:50:00,-72.6825,41.9381,21.676923076923075,6.1,50.51461538461538,300.0,9.0,0.0,30.51,1033.5230769230768,10.0,17.902439024390244,FEW,BKN,,,9000,11000,,,,,,,,,,,KBDL 121550Z AUTO 30009KT 10SM FEW090 BKN110 M06/M14 A3051 RMK T10601140 MADISHF,2019-01-12,15
3532,BDL,2019-01-12 15:51:00,-72.6825,41.9381,21.9,6.1,50.01,300.0,8.0,0.0,30.51,1033.5,10.0,17.878048780487806,FEW,BKN,,,9000,11000,,,,,,,,,,11.67,KBDL 121551Z 30008KT 10SM FEW090 BKN110 M06/M14 A3051 RMK AO2 SLP335 T10561144,2019-01-12,15
3533,BDL,2019-01-12 15:55:00,-72.6825,41.9381,21.991666666666667,6.1,49.821666666666665,300.0,6.0,0.0,30.51,1033.4166666666667,10.0,17.853658536585364,OVC,,,,11000,,,,,,,,,,,,KBDL 121555Z AUTO 30006KT 10SM OVC110 M06/M14 A3051 RMK T10601140 MADISHF,2019-01-12,15
3534,BDL,2019-01-12 16:00:00,-72.6825,41.9381,22.083333333333332,6.1,49.63333333333333,310.0,7.0,0.0,30.51,1033.3333333333333,10.0,17.829268292682926,OVC,,,,11000,,,,,,,,,,,,KBDL 121600Z AUTO 31007KT 10SM OVC110 M06/M14 A3051 RMK T10601140 MADISHF,2019-01-12,16
3535,BDL,2019-01-12 16:05:00,-72.6825,41.9381,22.174999999999997,6.1,49.445,310.0,6.0,0.0,30.51,1033.25,10.0,17.804878048780488,OVC,,,,11000,,,,,,,,,,,,KBDL 121605Z AUTO 31006KT 10SM OVC110 M05/M14 A3051 RMK T10501140 MADISHF,2019-01-12,16
3536,BDL,2019-01-12 16:10:00,-72.6825,41.9381,22.266666666666666,6.1,49.25666666666667,310.0,8.0,0.0,30.5,1033.1666666666667,10.0,17.78048780487805,OVC,,,,11000,,,,,,,,,,,,KBDL 121610Z AUTO 31008KT 10SM OVC110 M06/M15 A3050 RMK T10601150 MADISHF,2019-01-12,16
3537,BDL,2019-01-12 16:15:00,-72.6825,41.9381,22.358333333333334,6.1,49.068333333333335,310.0,6.0,0.0,30.5,1033.0833333333333,10.0,17.75609756097561,OVC,,,,11000,,,,,,,,,,,,KBDL 121615Z AUTO 31006KT 10SM OVC110 M05/M15 A3050 RMK T10501150 MADISHF,2019-01-12,16
3538,BDL,2019-01-12 16:20:00,-72.6825,41.9381,22.45,6.1,48.879999999999995,290.0,5.0,0.0,30.5,1033.0,10.0,17.73170731707317,OVC,,,,11000,,,,,,,,,,,,KBDL 121620Z AUTO 29005KT 10SM OVC110 M05/M15 A3050 RMK T10501150 MADISHF,2019-01-12,16
3539,BDL,2019-01-12 16:25:00,-72.6825,41.9381,22.541666666666664,6.1,48.69166666666666,300.0,5.0,0.0,30.49,1032.9166666666667,10.0,17.70731707317073,OVC,,,,11000,,,,,,,,,,,,KBDL 121625Z AUTO 30005KT 10SM OVC110 M05/M15 A3048 RMK T10501150 MADISHF,2019-01-12,16
3540,BDL,2019-01-12 16:30:00,-72.6825,41.9381,22.633333333333333,6.1,48.50333333333333,305.0,5.5,0.0,30.49,1032.8333333333333,10.0,17.682926829268293,OVC,,,,11000,,,,,,,,,,,,KBDL 121630Z AUTO /////KT 10SM OVC110 M04/M15 A3048 RMK T10401150 MADISHF,2019-01-12,16
3541,BDL,2019-01-12 16:35:00,-72.6825,41.9381,22.725,6.1,48.315,310.0,6.0,0.0,30.49,1032.75,10.0,17.65853658536585,BKN,,,,11000,,,,,,,,,,,,KBDL 121635Z AUTO 31006KT 10SM BKN110 M04/M15 A3048 RMK T10401150 MADISHF,2019-01-12,16
3542,BDL,2019-01-12 16:40:00,-72.6825,41.9381,22.816666666666666,6.1,48.126666666666665,310.0,6.0,0.0,30.49,1032.6666666666667,10.0,17.634146341463413,BKN,,,,11000,,,,,,,,,,,,KBDL 121640Z AUTO 31006KT 10SM BKN110 M04/M15 A3048 RMK T10401150 MADISHF,2019-01-12,16
3543,BDL,2019-01-12 16:45:00,-72.6825,41.9381,22.90833333333333,6.1,47.93833333333333,270.0,5.0,0.0,30.48,1032.5833333333333,10.0,17.609756097560975,SCT,,,,11000,,,,,,,,,,,,KBDL 121645Z AUTO 27005KT 10SM SCT110 M04/M15 A3047 RMK T10401150 MADISHF,2019-01-12,16
3544,BDL,2019-01-12 16:51:00,-72.6825,41.9381,23.0,6.1,47.75,0.0,0.0,0.0,30.48,1032.5,10.0,17.585365853658537,FEW,SCT,,,9000,11000,,,,,,,,,,23,KBDL 121651Z 00000KT 10SM FEW090 SCT110 M05/M14 A3048 RMK AO2 SLP325 T10501144,2019-01-12,16
3545,BDL,2019-01-12 16:55:00,-72.6825,41.9381,23.491666666666667,6.008333333333333,46.733333333333334,240.0,4.0,0.0,30.48,1032.425,10.0,17.5609756097561,FEW,,,,11000,,,,,,,,,,,,KBDL 121655Z AUTO 24004KT 10SM FEW110 M04/M14 A3047 RMK T10401140 MADISHF,2019-01-12,16
3546,BDL,2019-01-12 17:00:00,-72.6825,41.9381,23.983333333333334,5.916666666666666,45.71666666666667,240.0,5.0,0.0,30.47,1032.35,10.0,17.536585365853657,CLR,,,,,,,,,,,,,,,,KBDL 121700Z AUTO 24005KT 10SM CLR M04/M14 A3046 RMK T10401140 MADISHF,2019-01-12,17
3547,BDL,2019-01-12 17:10:00,-72.6825,41.9381,24.475,5.824999999999999,44.7,270.0,4.0,0.0,30.47,1032.275,10.0,17.51219512195122,CLR,,,,,,,,,,,,,,,,KBDL 121710Z AUTO 27004KT 10SM CLR M03/M14 A3046 RMK T10301140 VRB04KT  MADISHF,2019-01-12,17
3548,BDL,2019-01-12 17:15:00,-72.6825,41.9381,24.966666666666665,5.733333333333333,43.68333333333333,350.0,6.0,0.0,30.46,1032.2,10.0,17.48780487804878,CLR,,,,,,,,,,,,,,,,KBDL 121715Z AUTO 35006KT 10SM CLR M03/M14 A3045 RMK T10301140 MADISHF,2019-01-12,17
3549,BDL,2019-01-12 17:20:00,-72.6825,41.9381,25.458333333333332,5.641666666666667,42.666666666666664,350.0,4.0,0.0,30.46,1032.125,10.0,17.463414634146343,CLR,,,,,,,,,,,,,,,,KBDL 121720Z AUTO 35004KT 10SM CLR M03/M15 A3045 RMK T10301150 VRB04KT  MADISHF,2019-01-12,17
3550,BDL,2019-01-12 17:25:00,-72.6825,41.9381,25.95,5.55,41.65,340.0,6.0,0.0,30.46,1032.05,10.0,17.4390243902439,CLR,,,,,,,,,,,,,,,,KBDL 121725Z AUTO 34006KT 10SM CLR M02/M15 A3045 RMK T10201150 MADISHF,2019-01-12,17
3551,BDL,2019-01-12 17:30:00,-72.6825,41.9381,26.441666666666666,5.458333333333333,40.63333333333333,340.0,7.0,0.0,30.46,1031.975,10.0,17.414634146341463,CLR,,,,,,,,,,,,,,,,KBDL 121730Z AUTO 34007KT 10SM CLR M02/M15 A3045 RMK T10201150 MADISHF,2019-01-12,17
3552,BDL,2019-01-12 17:35:00,-72.6825,41.9381,26.933333333333334,5.366666666666666,39.61666666666667,320.0,7.0,0.0,30.46,1031.8999999999999,10.0,17.390243902439025,CLR,,,,,,,,,,,,,,,,KBDL 121735Z AUTO 32007KT 10SM CLR M02/M15 A3045 RMK T10201150 MADISHF,2019-01-12,17
3553,BDL,2019-01-12 17:40:00,-72.6825,41.9381,27.424999999999997,5.275,38.599999999999994,330.0,11.0,0.0,30.46,1031.8249999999998,10.0,17.365853658536587,CLR,,,,,,,,,,,,,,,,KBDL 121740Z AUTO 33011KT 10SM CLR M02/M15 A3045 RMK T10201150 MADISHF,2019-01-12,17
3554,BDL,2019-01-12 17:45:00,-72.6825,41.9381,27.916666666666664,5.183333333333334,37.58333333333333,320.0,10.0,0.0,30.46,1031.75,10.0,17.341463414634145,CLR,,,,,,,,,,,,,,,,KBDL 121745Z AUTO 32010KT 10SM CLR M02/M15 A3045 RMK T10201150 WND 30V36  MADISHF,2019-01-12,17
3555,BDL,2019-01-12 17:50:00,-72.6825,41.9381,28.40833333333333,5.091666666666667,36.56666666666666,310.0,8.0,0.0,30.46,1031.675,10.0,17.317073170731707,SCT,,,,11000,,,,,,,,,,,,KBDL 121750Z AUTO 31008KT 10SM SCT110 M02/M15 A3045 RMK T10201150 MADISHF,2019-01-12,17
3556,BDL,2019-01-12 17:51:00,-72.6825,41.9381,28.9,5.0,35.55,320.0,8.0,0.0,30.46,1031.6,10.0,17.29268292682927,SCT,,,,11000,,,,,,,,,,,20.29,KBDL 121751Z 32008KT 10SM SCT110 M02/M15 A3046 RMK AO2 SLP316 T10171150 11017 21100 58021,2019-01-12,17
3557,BDL,2019-01-12 17:55:00,-72.6825,41.9381,28.9,5.0,35.55,320.0,7.0,0.0,30.46,1031.625,10.0,17.26829268292683,CLR,,,,,,,,,,,,,,,,KBDL 121755Z AUTO 32007KT 10SM CLR M02/M15 A3045 RMK T10201150 MADISHF,2019-01-12,17
3558,BDL,2019-01-12 18:05:00,-72.6825,41.9381,28.9,5.0,35.55,330.0,7.0,0.0,30.45,1031.6499999999999,10.0,17.24390243902439,CLR,,,,,,,,,,,,,,,,KBDL 121805Z AUTO 33007KT 10SM CLR M02/M15 A3045 RMK T10201150 MADISHF,2019-01-12,18
3559,BDL,2019-01-12 18:10:00,-72.6825,41.9381,28.9,5.0,35.55,280.0,12.0,0.0,30.46,1031.675,10.0,17.21951219512195,CLR,,,,,,,,,,,,,,,,KBDL 121810Z AUTO 28012KT 10SM CLR M01/M15 A3045 RMK T10101150 MADISHF,2019-01-12,18
3560,BDL,2019-01-12 18:15:00,-72.6825,41.9381,28.9,5.0,35.55,295.0,14.0,0.0,30.46,1031.7,10.0,17.195121951219512,CLR,,,,,,,,,,,,,,,,KBDL 121815Z AUTO ///14KT 10SM CLR M02/M15 A3045 RMK T10201150 MADISHF,2019-01-12,18
3561,BDL,2019-01-12 18:20:00,-72.6825,41.9381,28.9,5.0,35.55,310.0,12.0,0.0,30.46,1031.725,10.0,17.170731707317074,CLR,,,,,,,,,,,,,,,,KBDL 121820Z AUTO 31012KT 10SM CLR M02/M15 A3045 RMK T10201150 MADISHF,2019-01-12,18
3562,BDL,2019-01-12 18:25:00,-72.6825,41.9381,28.9,5.0,35.55,320.0,11.0,0.0,30.46,1031.75,10.0,17.146341463414632,CLR,,,,,,,,,,,,,,,,KBDL 121825Z AUTO 32011KT 10SM CLR M02/M15 A3045 RMK T10201150 MADISHF,2019-01-12,18
3563,BDL,2019-01-12 18:30:00,-72.6825,41.9381,28.9,5.0,35.55,310.0,12.0,0.0,30.46,1031.775,10.0,17.121951219512194,CLR,,,,,,,,,,,,,,,,KBDL 121830Z AUTO 31012KT 10SM CLR M02/M15 A3045 RMK T10201150 MADISHF,2019-01-12,18
3564,BDL,2019-01-12 18:35:00,-72.6825,41.9381,28.9,5.0,35.55,320.0,10.0,0.0,30.46,1031.8,10.0,17.097560975609756,CLR,,,,,,,,,,,,,,,,KBDL 121835Z AUTO 32010KT 10SM CLR M02/M15 A3045 RMK T10201150 MADISHF,2019-01-12,18
3565,BDL,2019-01-12 18:40:00,-72.6825,41.9381,28.9,5.0,35.55,320.0,8.0,0.0,30.46,1031.825,10.0,17.073170731707318,CLR,,,,,,,,,,,,,,,,KBDL 121840Z AUTO 32008KT 10SM CLR M02/M15 A3045 RMK T10201150 MADISHF,2019-01-12,18
3566,BDL,2019-01-12 18:45:00,-72.6825,41.9381,28.9,5.0,35.55,320.0,9.0,0.0,30.46,1031.8500000000001,10.0,17.048780487804876,CLR,,,,,,,,,,,,,,,,KBDL 121845Z AUTO 32009KT 10SM CLR M01/M15 A3045 RMK T10101150 MADISHF,2019-01-12,18
3567,BDL,2019-01-12 18:50:00,-72.6825,41.9381,28.9,5.0,35.55,290.0,14.0,0.0,30.46,1031.875,10.0,17.024390243902438,FEW,,,,11000,,,,,,,,,,,,KBDL 121850Z AUTO 29014KT 10SM FEW110 M01/M15 A3045 RMK T10101150 MADISHF,2019-01-12,18
3568,BDL,2019-01-12 18:51:00,-72.6825,41.9381,28.9,5.0,35.55,300.0,14.0,0.0,30.46,1031.9,10.0,17.0,FEW,FEW,,,11000,25000,,,,,,,,,,17.17,KBDL 121851Z 30014G17KT 10SM FEW110 FEW250 M02/M15 A3046 RMK AO2 SLP319 T10171150,2019-01-12,18
3569,BDL,2019-01-12 18:55:00,-72.6825,41.9381,28.9,4.908333333333333,35.40416666666666,320.0,13.0,0.0,30.46,1031.9083333333333,10.0,16.90909090909091,CLR,,,,,,,,,,,,,,,,KBDL 121855Z AUTO 32013KT 10SM CLR M02/M15 A3045 RMK T10201150 MADISHF,2019-01-12,18
3570,BDL,2019-01-12 19:00:00,-72.6825,41.9381,28.9,4.816666666666666,35.25833333333333,322.5,11.0,0.0,30.46,1031.9166666666667,10.0,16.818181818181817,CLR,,,,,,,,,,,,,,,,KBDL 121900Z AUTO ///11KT 10SM CLR M02/M15 A3045 RMK T10201150 MADISHF,2019-01-12,19
3571,BDL,2019-01-12 19:05:00,-72.6825,41.9381,28.9,4.725,35.1125,325.0,15.0,0.0,30.46,1031.9250000000002,10.0,16.727272727272727,CLR,,,,,,,,,,,,,,,,KBDL 121905Z AUTO ///15KT 10SM CLR M01/M16 A3045 RMK T10101160 MADISHF,2019-01-12,19
3572,BDL,2019-01-12 19:10:00,-72.6825,41.9381,28.9,4.633333333333333,34.96666666666666,327.5,13.0,0.0,30.46,1031.9333333333334,10.0,16.636363636363637,CLR,,,,,,,,,,,,,,,,KBDL 121910Z AUTO ///13KT 10SM CLR M02/M15 A3045 RMK T10201150 MADISHF,2019-01-12,19
3573,BDL,2019-01-12 19:15:00,-72.6825,41.9381,28.9,4.541666666666667,34.82083333333333,330.0,12.0,0.0,30.46,1031.9416666666666,10.0,16.545454545454547,CLR,,,,,,,,,,,,,,,,KBDL 121915Z AUTO 33012KT 10SM CLR M02/M16 A3045 RMK T10201160 MADISHF,2019-01-12,19
3574,BDL,2019-01-12 19:20:00,-72.6825,41.9381,28.9,4.45,34.675,330.0,11.0,0.0,30.46,1031.95,10.0,16.454545454545453,CLR,,,,,,,,,,,,,,,,KBDL 121920Z AUTO 33011KT 10SM CLR M02/M16 A3045 RMK T10201160 MADISHF,2019-01-12,19
3575,BDL,2019-01-12 19:25:00,-72.6825,41.9381,28.9,4.358333333333333,34.52916666666666,330.0,9.0,0.0,30.46,1031.9583333333335,10.0,16.363636363636363,CLR,,,,,,,,,,,,,,,,KBDL 121925Z AUTO 33009KT 10SM CLR M02/M16 A3045 RMK T10201160 MADISHF,2019-01-12,19
3576,BDL,2019-01-12 19:30:00,-72.6825,41.9381,28.9,4.266666666666667,34.38333333333333,330.0,8.0,0.0,30.46,1031.9666666666667,10.0,16.272727272727273,CLR,,,,,,,,,,,,,,,,KBDL 121930Z AUTO 33008KT 10SM CLR M02/M16 A3045 RMK T10201160 MADISHF,2019-01-12,19
3577,BDL,2019-01-12 19:40:00,-72.6825,41.9381,28.9,4.175,34.2375,330.0,12.0,0.0,30.47,1031.975,10.0,16.181818181818183,CLR,,,,,,,,,,,,,,,,KBDL 121940Z AUTO 33012KT 10SM CLR M02/M16 A3046 RMK T10201160 MADISHF,2019-01-12,19
3578,BDL,2019-01-12 19:45:00,-72.6825,41.9381,28.9,4.083333333333333,34.09166666666666,310.0,8.0,0.0,30.46,1031.9833333333333,10.0,16.09090909090909,CLR,,,,,,,,,,,,,,,,KBDL 121945Z AUTO 31008KT 10SM CLR M02/M16 A3045 RMK T10201160 MADISHF,2019-01-12,19
3579,BDL,2019-01-12 19:50:00,-72.6825,41.9381,28.9,3.9916666666666667,33.94583333333333,320.0,12.0,0.0,30.47,1031.9916666666668,10.0,16.0,FEW,,,,11000,,,,,,,,,,,,KBDL 121950Z AUTO 32012KT 10SM FEW110 M02/M16 A3046 RMK T10201160 MADISHF,2019-01-12,19
3580,BDL,2019-01-12 19:51:00,-72.6825,41.9381,28.9,3.9,33.8,330.0,12.0,0.0,30.47,1032.0,10.0,15.90909090909091,FEW,FEW,,,11000,25000,,,,,,,,,,18.06,KBDL 121951Z 33012KT 10SM FEW110 FEW250 M02/M16 A3047 RMK AO2 SLP320 T10171156,2019-01-12,19
3581,BDL,2019-01-12 19:55:00,-72.6825,41.9381,28.75384615384615,3.8307692307692305,33.89692307692307,330.0,11.0,0.0,30.47,1031.9923076923078,10.0,15.818181818181818,CLR,,,,,,,,,,,,,,,,KBDL 121955Z AUTO 33011KT 10SM CLR M02/M16 A3046 RMK T10201160 MADISHF,2019-01-12,19
3582,BDL,2019-01-12 20:00:00,-72.6825,41.9381,28.607692307692307,3.7615384615384615,33.99384615384615,310.0,11.0,0.0,30.47,1031.9846153846154,10.0,15.727272727272727,CLR,,,,,,,,,,,,,,,,KBDL 122000Z AUTO 31011KT 10SM CLR M02/M16 A3046 RMK T10201160 MADISHF,2019-01-12,20
3583,BDL,2019-01-12 20:05:00,-72.6825,41.9381,28.46153846153846,3.692307692307692,34.090769230769226,310.0,9.0,0.0,30.47,1031.9769230769232,10.0,15.636363636363637,CLR,,,,,,,,,,,,,,,,KBDL 122005Z AUTO 31009KT 10SM CLR M03/M16 A3046 RMK T10301160 MADISHF,2019-01-12,20
