station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
BDL,1/2/2019 3:40,-72.6825,41.9381,M,M,M,320,8,M,30.11,M,10,M,BKN,M,M,M,3600,M,M,M,M,M,M,M,M,M,M,M,KBDL 020340Z AUTO 32008KT 10SM BKN036 01/M05 A3011 RMK T00101050 MADISHF
BDL,1/2/2019 3:45,-72.6825,41.9381,M,M,M,320,6,M,30.11,M,10,M,BKN,M,M,M,3600,M,M,M,M,M,M,M,M,M,M,M,KBDL 020345Z AUTO 32006KT 10SM BKN036 01/M05 A3011 RMK T00101050 MADISHF
BDL,1/2/2019 3:50,-72.6825,41.9381,M,M,M,320,4,M,30.11,M,10,M,BKN,M,M,M,3500,M,M,M,M,M,M,M,M,M,M,M,KBDL 020350Z AUTO 32004KT 10SM BKN035 01/M05 A3011 RMK T00101050 MADISHF
BDL,1/2/2019 3:51,-72.6825,41.9381,33.1,23,66.06,330,3,0,30.11,1019.7,10,M,BKN,M,M,M,3500,M,M,M,M,M,M,M,M,M,M,29.95,KBDL 020351Z 33003KT 10SM BKN035 01/M05 A3011 RMK AO2 SLP197 T00061050
BDL,1/2/2019 3:55,-72.6825,41.9381,M,M,M,320,5,M,30.11,M,10,M,BKN,M,M,M,3500,M,M,M,M,M,M,M,M,M,M,M,KBDL 020355Z AUTO 32005KT 10SM BKN035 01/M05 A3011 RMK T00101050 MADISHF
BDL,1/2/2019 4:00,-72.6825,41.9381,M,M,M,340,3,M,30.11,M,10,M,BKN,M,M,M,3500,M,M,M,M,M,M,M,M,M,M,M,KBDL 020400Z AUTO 34003KT 10SM BKN035 01/M05 A3011 RMK T00101050 MADISHF
BDL,1/2/2019 4:05,-72.6825,41.9381,M,M,M,350,3,M,30.11,M,10,M,BKN,M,M,M,3300,M,M,M,M,M,M,M,M,M,M,M,KBDL 020405Z AUTO 35003KT 10SM BKN033 00/M05 A3011 RMK T00001050 MADISHF
BDL,1/2/2019 4:10,-72.6825,41.9381,M,M,M,330,4,M,30.11,M,10,M,BKN,M,M,M,3300,M,M,M,M,M,M,M,M,M,M,M,KBDL 020410Z AUTO 33004KT 10SM BKN033 01/M05 A3011 RMK T00101050 MADISHF
BDL,1/2/2019 4:15,-72.6825,41.9381,M,M,M,330,6,M,30.12,M,10,M,BKN,M,M,M,3300,M,M,M,M,M,M,M,M,M,M,M,KBDL 020415Z AUTO 33006KT 10SM BKN033 00/M05 A3012 RMK T00001050 MADISHF
BDL,1/2/2019 4:20,-72.6825,41.9381,M,M,M,320,7,M,30.12,M,10,M,BKN,M,M,M,3300,M,M,M,M,M,M,M,M,M,M,M,KBDL 020420Z AUTO 32007KT 10SM BKN033 00/M05 A3012 RMK T00001050 MADISHF
BDL,1/2/2019 4:25,-72.6825,41.9381,M,M,M,310,10,M,30.12,M,10,M,SCT,M,M,M,3300,M,M,M,M,M,M,M,M,M,M,M,KBDL 020425Z AUTO 31010KT 10SM SCT033 00/M05 A3012 RMK T00001050 MADISHF
BDL,1/2/2019 4:30,-72.6825,41.9381,M,M,M,320,12,M,30.12,M,10,M,FEW,M,M,M,3300,M,M,M,M,M,M,M,M,M,M,M,KBDL 020430Z AUTO 32012KT 10SM FEW033 01/M06 A3012 RMK T00101060 MADISHF
BDL,1/2/2019 4:35,-72.6825,41.9381,M,M,M,310,11,M,30.13,M,10,M,FEW,M,M,M,3500,M,M,M,M,M,M,M,M,M,M,M,KBDL 020435Z AUTO 31011KT 10SM FEW035 01/M06 A3012 RMK T00101060 MADISHF
BDL,1/2/2019 4:40,-72.6825,41.9381,M,M,M,320,10,M,30.13,M,10,M,FEW,M,M,M,3500,M,M,M,M,M,M,M,M,M,M,M,KBDL 020440Z AUTO 32010KT 10SM FEW035 00/M06 A3012 RMK T00001060 MADISHF
BDL,1/2/2019 4:45,-72.6825,41.9381,M,M,M,310,10,M,30.13,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 020445Z AUTO 31010KT 10SM CLR 00/M06 A3012 RMK T00001060 MADISHF
BDL,1/2/2019 4:50,-72.6825,41.9381,M,M,M,320,12,M,30.13,M,10,M,FEW,M,M,M,3399,M,M,M,M,M,M,M,M,M,M,M,KBDL 020450Z AUTO 32012KT 10SM FEW033 00/M06 A3012 RMK T00001060 MADISHF
BDL,1/2/2019 4:51,-72.6825,41.9381,32,21,63.45,320,12,0,30.13,1020.5,10,M,FEW,FEW,M,M,3400,25000,M,M,M,M,M,M,M,M,M,22,KBDL 020451Z 32012KT 10SM FEW034 FEW250 00/M06 A3013 RMK AO2 SLP205 T00001061 401330000
BDL,1/2/2019 4:55,-72.6825,41.9381,M,M,M,320,10,M,30.14,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 020455Z AUTO 32010KT 10SM CLR 01/M06 A3013 RMK T00101060 MADISHF
BDL,1/2/2019 5:00,-72.6825,41.9381,M,M,M,330,6,M,30.14,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 020500Z AUTO 33006KT 10SM CLR 00/M06 A3013 RMK T00001060 MADISHF
BDL,1/2/2019 5:05,-72.6825,41.9381,M,M,M,320,9,M,30.15,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 020505Z AUTO 32009KT 10SM CLR M01/M06 A3014 RMK T10101060 MADISHF
BDL,1/2/2019 5:10,-72.6825,41.9381,M,M,M,310,11,M,30.15,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 020510Z AUTO 31011KT 10SM CLR 00/M06 A3014 RMK T00001060 MADISHF
BDL,1/2/2019 5:15,-72.6825,41.9381,M,M,M,310,10,M,30.15,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 020515Z AUTO 31010KT 10SM CLR M01/M06 A3014 RMK T10101060 MADISHF
BDL,1/2/2019 5:20,-72.6825,41.9381,M,M,M,310,8,M,30.15,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 020520Z AUTO 31008KT 10SM CLR M01/M06 A3014 RMK T10101060 MADISHF
BDL,1/2/2019 5:25,-72.6825,41.9381,M,M,M,310,6,M,30.15,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 020525Z AUTO 31006KT 10SM CLR M02/M06 A3014 RMK T10201060 MADISHF
BDL,1/2/2019 5:30,-72.6825,41.9381,M,M,M,320,5,M,30.16,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 020530Z AUTO 32005KT 10SM CLR M01/M06 A3015 RMK T10101060 MADISHF
BDL,1/2/2019 5:35,-72.6825,41.9381,M,M,M,330,5,M,30.17,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 020535Z AUTO 33005KT 10SM CLR M01/M06 A3017 RMK T10101060 MADISHF
BDL,1/2/2019 5:40,-72.6825,41.9381,M,M,M,320,7,M,30.17,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 020540Z AUTO 32007KT 10SM CLR M01/M07 A3017 RMK T10101070 MADISHF
BDL,1/2/2019 5:45,-72.6825,41.9381,M,M,M,320,8,M,30.17,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 020545Z AUTO 32008KT 10SM CLR M01/M07 A3017 RMK T10101070 MADISHF
BDL,1/2/2019 5:50,-72.6825,41.9381,M,M,M,320,10,M,30.17,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 020550Z AUTO 32010KT 10SM CLR M01/M07 A3017 RMK T10101070 MADISHF
BDL,1/2/2019 5:51,-72.6825,41.9381,30.9,19.9,63.31,320,10,0,30.17,1021.9,10,M,FEW,M,M,M,25000,M,M,M,M,M,M,M,M,M,M,21.59,KBDL 020551Z 32010KT 10SM FEW250 M01/M07 A3017 RMK AO2 SLP219 T10061067 10033 21017 53026
BDL,1/2/2019 5:55,-72.6825,41.9381,M,M,M,310,11,M,30.17,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 020555Z AUTO 31011KT 10SM CLR M01/M07 A3017 RMK T10101070 MADISHF
BDL,1/2/2019 6:00,-72.6825,41.9381,M,M,M,310,10,M,30.17,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 020600Z AUTO 31010KT 10SM CLR M01/M07 A3017 RMK T10101070 MADISHF
BDL,1/2/2019 6:05,-72.6825,41.9381,M,M,M,320,12,M,30.17,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 020605Z AUTO 32012KT 10SM CLR M01/M07 A3017 RMK T10101070 MADISHF
BDL,1/2/2019 6:10,-72.6825,41.9381,M,M,M,320,7,M,30.17,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 020610Z AUTO 32007KT 10SM CLR M01/M07 A3017 RMK T10101070 MADISHF
BDL,1/2/2019 6:15,-72.6825,41.9381,M,M,M,330,6,M,30.17,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 020615Z AUTO 33006KT 10SM CLR M01/M07 A3017 RMK T10101070 MADISHF
BDL,1/2/2019 6:20,-72.6825,41.9381,M,M,M,320,7,M,30.17,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 020620Z AUTO 32007KT 10SM CLR M01/M07 A3017 RMK T10101070 MADISHF
BDL,1/2/2019 6:25,-72.6825,41.9381,M,M,M,320,8,M,30.17,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 020625Z AUTO 32008KT 10SM CLR M01/M07 A3017 RMK T10101070 MADISHF
BDL,1/2/2019 6:30,-72.6825,41.9381,M,M,M,320,8,M,30.17,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 020630Z AUTO 32008KT 10SM CLR M01/M08 A3017 RMK T10101080 MADISHF
BDL,1/2/2019 6:35,-72.6825,41.9381,M,M,M,310,8,M,30.18,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 020635Z AUTO 31008KT 10SM CLR M02/M08 A3018 RMK T10201080 MADISHF
BDL,1/2/2019 6:40,-72.6825,41.9381,M,M,M,340,6,M,30.18,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 020640Z AUTO 34006KT 10SM CLR M01/M08 A3018 RMK T10101080 MADISHF
BDL,1/2/2019 6:45,-72.6825,41.9381,M,M,M,350,5,M,30.18,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 020645Z AUTO 35005KT 10SM CLR M01/M08 A3018 RMK T10101080 MADISHF
BDL,1/2/2019 6:50,-72.6825,41.9381,M,M,M,320,7,M,30.18,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 020650Z AUTO 32007KT 10SM CLR M01/M08 A3018 RMK T10101080 MADISHF
BDL,1/2/2019 6:51,-72.6825,41.9381,30,18,60.53,320,8,0,30.19,1022.3,10,M,FEW,M,M,M,25000,M,M,M,M,M,M,M,M,M,M,21.65,KBDL 020651Z 32008KT 10SM FEW250 M01/M08 A3019 RMK AO2 SLP223 T10111078
BDL,1/2/2019 6:55,-72.6825,41.9381,M,M,M,310,10,M,30.19,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 020655Z AUTO 31010KT 10SM CLR M01/M08 A3019 RMK T10101080 MADISHF
BDL,1/2/2019 7:00,-72.6825,41.9381,M,M,M,300,10,M,30.19,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 020700Z AUTO 30010KT 10SM CLR M01/M08 A3019 RMK T10101080 MADISHF
BDL,1/2/2019 7:05,-72.6825,41.9381,M,M,M,300,10,M,30.2,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 020705Z AUTO 30010KT 10SM CLR M01/M08 A3020 RMK T10101080 MADISHF
BDL,1/2/2019 7:10,-72.6825,41.9381,M,M,M,310,7,M,30.21,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 020710Z AUTO 31007KT 10SM CLR M01/M08 A3020 RMK T10101080 MADISHF
BDL,1/2/2019 7:15,-72.6825,41.9381,M,M,M,310,6,M,30.21,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 020715Z AUTO 31006KT 10SM CLR M02/M08 A3020 RMK T10201080 MADISHF
BDL,1/2/2019 7:25,-72.6825,41.9381,M,M,M,290,7,M,30.22,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 020725Z AUTO 29007KT 10SM CLR M02/M08 A3021 RMK T10201080 MADISHF
BDL,1/2/2019 7:30,-72.6825,41.9381,M,M,M,300,9,M,30.22,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 020730Z AUTO 30009KT 10SM CLR M02/M08 A3021 RMK T10201080 MADISHF
BDL,1/2/2019 7:35,-72.6825,41.9381,M,M,M,300,7,M,30.22,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 020735Z AUTO 30007KT 10SM CLR M02/M08 A3021 RMK T10201080 MADISHF
BDL,1/2/2019 7:40,-72.6825,41.9381,M,M,M,290,6,M,30.23,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 020740Z AUTO 29006KT 10SM CLR M02/M08 A3022 RMK T10201080 MADISHF
BDL,1/2/2019 7:45,-72.6825,41.9381,M,M,M,270,5,M,30.23,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 020745Z AUTO 27005KT 10SM CLR M02/M08 A3022 RMK T10201080 MADISHF
BDL,1/2/2019 7:50,-72.6825,41.9381,M,M,M,290,5,M,30.23,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 020750Z AUTO 29005KT 10SM CLR M02/M08 A3022 RMK T10201080 MADISHF
BDL,1/2/2019 7:51,-72.6825,41.9381,28,17.1,63.19,290,5,0,30.23,1023.9,10,M,FEW,M,M,M,25000,M,M,M,M,M,M,M,M,M,M,21.64,KBDL 020751Z 29005KT 10SM FEW250 M02/M08 A3023 RMK AO2 SLP239 T10221083
BDL,1/2/2019 7:55,-72.6825,41.9381,M,M,M,290,5,M,30.23,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 020755Z AUTO 29005KT 10SM CLR M02/M08 A3022 RMK T10201080 MADISHF
BDL,1/2/2019 8:00,-72.6825,41.9381,M,M,M,300,5,M,30.24,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 020800Z AUTO 30005KT 10SM CLR M03/M08 A3023 RMK T10301080 MADISHF
BDL,1/2/2019 8:05,-72.6825,41.9381,M,M,M,290,6,M,30.24,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 020805Z AUTO 29006KT 10SM CLR M03/M08 A3023 RMK T10301080 MADISHF
BDL,1/2/2019 8:10,-72.6825,41.9381,M,M,M,290,7,M,30.24,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 020810Z AUTO 29007KT 10SM CLR M03/M08 A3023 RMK T10301080 MADISHF
BDL,1/2/2019 8:15,-72.6825,41.9381,M,M,M,300,6,M,30.23,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 020815Z AUTO 30006KT 10SM CLR M03/M08 A3022 RMK T10301080 MADISHF
BDL,1/2/2019 8:20,-72.6825,41.9381,M,M,M,310,6,M,30.24,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 020820Z AUTO 31006KT 10SM CLR M03/M08 A3023 RMK T10301080 MADISHF
BDL,1/2/2019 8:25,-72.6825,41.9381,M,M,M,320,4,M,30.24,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 020825Z AUTO 32004KT 10SM CLR M03/M08 A3023 RMK T10301080 MADISHF
BDL,1/2/2019 8:30,-72.6825,41.9381,M,M,M,320,5,M,30.24,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 020830Z AUTO 32005KT 10SM CLR M02/M09 A3023 RMK T10201090 MADISHF
BDL,1/2/2019 8:35,-72.6825,41.9381,M,M,M,310,4,M,30.24,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 020835Z AUTO 31004KT 10SM CLR M02/M09 A3023 RMK T10201090 MADISHF
BDL,1/2/2019 8:40,-72.6825,41.9381,M,M,M,310,5,M,30.24,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 020840Z AUTO 31005KT 10SM CLR M03/M09 A3023 RMK T10301090 MADISHF
BDL,1/2/2019 8:45,-72.6825,41.9381,M,M,M,320,5,M,30.24,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 020845Z AUTO 32005KT 10SM CLR M03/M09 A3023 RMK T10301090 MADISHF
BDL,1/2/2019 8:50,-72.6825,41.9381,M,M,M,320,4,M,30.24,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 020850Z AUTO 32004KT 10SM CLR M03/M09 A3023 RMK T10301090 MADISHF
BDL,1/2/2019 8:51,-72.6825,41.9381,27,16,62.78,320,4,0,30.24,1024.1,10,M,FEW,M,M,M,25000,M,M,M,M,M,M,M,M,M,M,21.58,KBDL 020851Z 32004KT 10SM FEW250 M03/M09 A3024 RMK AO2 SLP241 T10281089 51022
BDL,1/2/2019 8:55,-72.6825,41.9381,M,M,M,330,4,M,30.24,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 020855Z AUTO 33004KT 10SM CLR M03/M09 A3023 RMK T10301090 MADISHF
BDL,1/2/2019 9:00,-72.6825,41.9381,M,M,M,330,4,M,30.24,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 020900Z AUTO 33004KT 10SM CLR M03/M09 A3023 RMK T10301090 MADISHF
BDL,1/2/2019 9:05,-72.6825,41.9381,M,M,M,320,6,M,30.24,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 020905Z AUTO 32006KT 10SM CLR M03/M09 A3023 RMK T10301090 MADISHF
BDL,1/2/2019 9:10,-72.6825,41.9381,M,M,M,330,6,M,30.24,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 020910Z AUTO 33006KT 10SM CLR M03/M09 A3023 RMK T10301090 MADISHF
BDL,1/2/2019 9:15,-72.6825,41.9381,M,M,M,330,6,M,30.24,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 020915Z AUTO 33006KT 10SM CLR M03/M09 A3023 RMK T10301090 MADISHF
BDL,1/2/2019 9:20,-72.6825,41.9381,M,M,M,320,5,M,30.24,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 020920Z AUTO 32005KT 10SM CLR M03/M09 A3023 RMK T10301090 MADISHF
BDL,1/2/2019 9:25,-72.6825,41.9381,M,M,M,340,5,M,30.24,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 020925Z AUTO 34005KT 10SM CLR M03/M09 A3023 RMK T10301090 MADISHF
BDL,1/2/2019 9:30,-72.6825,41.9381,M,M,M,350,3,M,30.23,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 020930Z AUTO 35003KT 10SM CLR M03/M09 A3022 RMK T10301090 MADISHF
BDL,1/2/2019 9:35,-72.6825,41.9381,M,M,M,350,3,M,30.23,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 020935Z AUTO 35003KT 10SM CLR M03/M09 A3022 RMK T10301090 MADISHF
BDL,1/2/2019 9:50,-72.6825,41.9381,M,M,M,360,4,M,30.24,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 020950Z AUTO 36004KT 10SM CLR M03/M09 A3023 RMK T10301090 MADISHF
BDL,1/2/2019 9:51,-72.6825,41.9381,26.1,16,65.16,360,4,0,30.23,1024,10,M,FEW,M,M,M,23000,M,M,M,M,M,M,M,M,M,M,20.53,KBDL 020951Z 36004KT 10SM FEW230 M03/M09 A3023 RMK AO2 SLP240 T10331089
BDL,1/2/2019 9:55,-72.6825,41.9381,M,M,M,10,4,M,30.23,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 020955Z AUTO 01004KT 10SM CLR M04/M09 A3022 RMK T10401090 MADISHF
BDL,1/2/2019 10:00,-72.6825,41.9381,M,M,M,350,4,M,30.24,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 021000Z AUTO 35004KT 10SM CLR M04/M09 A3023 RMK T10401090 MADISHF
BDL,1/2/2019 10:05,-72.6825,41.9381,M,M,M,350,3,M,30.24,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 021005Z AUTO 35003KT 10SM CLR M03/M09 A3023 RMK T10301090 MADISHF
BDL,1/2/2019 10:10,-72.6825,41.9381,M,M,M,340,3,M,30.25,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 021010Z AUTO 34003KT 10SM CLR M03/M09 A3025 RMK T10301090 MADISHF
BDL,1/2/2019 10:15,-72.6825,41.9381,M,M,M,340,3,M,30.25,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 021015Z AUTO 34003KT 10SM CLR M03/M09 A3025 RMK T10301090 MADISHF
BDL,1/2/2019 10:25,-72.6825,41.9381,M,M,M,350,4,M,30.26,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 021025Z AUTO 35004KT 10SM CLR M03/M09 A3026 RMK T10301090 MADISHF
BDL,1/2/2019 10:30,-72.6825,41.9381,M,M,M,350,5,M,30.26,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 021030Z AUTO 35005KT 10SM CLR M03/M09 A3026 RMK T10301090 MADISHF
BDL,1/2/2019 10:35,-72.6825,41.9381,M,M,M,360,5,M,30.26,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 021035Z AUTO 36005KT 10SM CLR M04/M09 A3026 RMK T10401090 MADISHF
BDL,1/2/2019 10:45,-72.6825,41.9381,M,M,M,10,4,M,30.27,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 021045Z AUTO 01004KT 10SM CLR M04/M09 A3027 RMK T10401090 MADISHF
BDL,1/2/2019 10:50,-72.6825,41.9381,M,M,M,10,5,M,30.28,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 021050Z AUTO 01005KT 10SM CLR M04/M09 A3028 RMK T10401090 MADISHF
BDL,1/2/2019 10:51,-72.6825,41.9381,24.1,15.1,68.09,10,5,0,30.28,1025.4,10,M,FEW,M,M,M,23000,M,M,M,M,M,M,M,M,M,M,17.01,KBDL 021051Z 01005KT 10SM FEW230 M04/M09 A3028 RMK AO2 SLP254 T10441094
BDL,1/2/2019 10:55,-72.6825,41.9381,M,M,M,360,4,M,30.28,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 021055Z AUTO 36004KT 10SM CLR M04/M09 A3028 RMK T10401090 MADISHF
BDL,1/2/2019 11:00,-72.6825,41.9381,M,M,M,340,4,M,30.29,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 021100Z AUTO 34004KT 10SM CLR M04/M09 A3029 RMK T10401090 MADISHF
BDL,1/2/2019 11:05,-72.6825,41.9381,M,M,M,340,6,M,30.3,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 021105Z AUTO 34006KT 10SM CLR M04/M09 A3029 RMK T10401090 MADISHF
BDL,1/2/2019 11:10,-72.6825,41.9381,M,M,M,350,6,M,30.3,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 021110Z AUTO 35006KT 10SM CLR M03/M09 A3029 RMK T10301090 MADISHF
BDL,1/2/2019 11:15,-72.6825,41.9381,M,M,M,350,6,M,30.3,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 021115Z AUTO 35006KT 10SM CLR M03/M09 A3029 RMK T10301090 MADISHF
BDL,1/2/2019 11:20,-72.6825,41.9381,M,M,M,340,6,M,30.3,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 021120Z AUTO 34006KT 10SM CLR M03/M09 A3029 RMK T10301090 MADISHF
BDL,1/2/2019 11:25,-72.6825,41.9381,M,M,M,340,5,M,30.31,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 021125Z AUTO 34005KT 10SM CLR M03/M09 A3030 RMK T10301090 MADISHF
BDL,1/2/2019 11:30,-72.6825,41.9381,M,M,M,350,5,M,30.31,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 021130Z AUTO 35005KT 10SM CLR M03/M09 A3030 RMK T10301090 MADISHF
BDL,1/2/2019 11:35,-72.6825,41.9381,M,M,M,350,6,M,30.32,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 021135Z AUTO 35006KT 10SM CLR M03/M09 A3031 RMK T10301090 MADISHF
BDL,1/2/2019 11:40,-72.6825,41.9381,M,M,M,350,5,M,30.32,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 021140Z AUTO 35005KT 10SM CLR M03/M09 A3031 RMK T10301090 MADISHF
BDL,1/2/2019 11:45,-72.6825,41.9381,M,M,M,350,4,M,30.32,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 021145Z AUTO 35004KT 10SM CLR M04/M09 A3031 RMK T10401090 MADISHF
BDL,1/2/2019 11:50,-72.6825,41.9381,M,M,M,360,4,M,30.33,M,10,M,FEW,M,M,M,12000,M,M,M,M,M,M,M,M,M,M,M,KBDL 021150Z AUTO 36004KT 10SM FEW120 M04/M09 A3032 RMK T10401090 MADISHF
BDL,1/2/2019 11:51,-72.6825,41.9381,25,15.1,65.58,350,4,0,30.33,1027.1,10,M,FEW,FEW,M,M,12000,25000,M,M,M,M,M,M,M,M,M,19.25,KBDL 021151Z 35004KT 10SM FEW120 FEW250 M04/M09 A3033 RMK AO2 SLP271 T10391094 11006 21044 53029
BDL,1/2/2019 11:55,-72.6825,41.9381,M,M,M,350,5,M,30.33,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 021155Z AUTO 35005KT 10SM CLR M04/M09 A3032 RMK T10401090 MADISHF
